uid,iid,pop_value,time
149,308,0.00114,974733170
183,308,0.00215,983839693
288,308,0.00114,974749390
195,308,0.00119,974934417
254,308,0.00123,975800071
217,308,0.00289,1002918194
557,308,0.00072,966730911
342,308,0.00126,976472507
223,308,0.00124,976228007
248,308,0.00112,974692192
526,308,0.00044,959458623
253,308,0.00122,975793055
264,308,0.00118,975384386
550,308,0.00138,993878110
210,308,0.00076,966092335
532,308,0.00097,962675636
263,308,0.00647,990836403
267,308,0.00114,974817644
473,308,0.00083,964807918
290,308,0.00078,963563699
405,308,0.00112,974613405
289,308,0.0012,975574752
647,308,0.00123,976042461
490,308,0.00045,971213547
294,308,0.00073,966795965
321,308,0.00047,971296176
413,308,0.00114,974742290
635,308,0.00133,976900010
734,308,0.00125,975911824
378,308,0.0012,975173295
377,308,0.00086,962929157
305,308,0.00114,974743683
329,308,0.0012,975099339
361,308,0.00053,960258549
325,308,0.00063,960348670
328,308,0.00051,960085334
573,308,0.00075,961987661
603,308,0.00114,974772317
414,308,0.0012,975646661
549,308,0.0012,975135830
433,308,0.00079,965072760
725,308,0.00085,965277251
516,308,0.00053,960327697
466,308,0.0008,964997846
543,308,0.00119,974900368
546,308,0.00114,974759187
429,308,0.00079,964017458
710,308,0.00291,1001360980
592,308,0.00068,961298934
528,308,0.00125,975949415
789,308,0.00108,972787474
551,308,0.0012,975211383
491,308,0.00112,974687431
1000,308,0.00151,977431488
746,308,0.00073,967278113
673,308,0.00119,974913651
701,308,0.00209,983581196
832,308,0.00073,966363553
633,308,0.00199,979430798
655,308,0.00125,976300926
656,308,0.00086,965286196
747,308,0.00059,967865635
790,308,0.00542,990906520
791,308,0.00163,977648238
693,308,0.00151,977432084
706,308,0.00073,966159690
694,308,0.00112,974582340
761,308,0.00113,974767919
688,308,0.00086,965354195
922,308,0.0012,975547844
906,308,0.00086,965309446
770,308,0.0012,975172498
776,308,0.00072,966634663
925,308,0.00112,974645897
985,308,0.0012,975103406
975,308,0.00114,974748851
991,308,0.0008,965088173
992,308,0.00124,976238861
880,308,0.00119,974994992
937,308,0.00112,974686206
878,308,0.0012,975210527
818,308,0.00086,965310123
813,308,0.00112,998323942
71,310,0.00092,976505133
47,310,0.0009,974412037
247,310,0.0008,962595546
21,310,0.00081,966614231
110,310,0.00073,965282130
37,310,0.00092,959815230
113,310,0.001,961532055
191,310,0.00084,973627093
117,310,0.0009,974821833
59,310,0.00077,966017610
105,310,0.0009,974085250
51,310,0.00092,976217941
44,310,0.00077,956786773
142,310,0.00087,973376215
431,310,0.0009,974704586
90,310,0.00097,972056579
102,310,0.00091,974845694
135,310,0.00097,968640576
69,310,0.00076,962686002
180,310,0.00078,964126521
144,310,0.00093,976773956
198,310,0.001,959581248
402,310,0.00093,960520993
120,310,0.00091,975701791
154,310,0.00083,966121052
229,310,0.00074,968039182
175,310,0.00092,974616834
161,310,0.00092,960694039
157,310,0.00091,974920575
343,310,0.00091,974903483
189,310,0.0008,962608018
406,310,0.00092,975487663
541,310,0.0009,974710240
268,310,0.00084,971314794
242,310,0.00094,975958921
340,310,0.00106,959558813
284,310,0.00097,970966412
380,310,0.00109,968913609
212,310,0.0007,965351216
381,310,0.0009,974778317
365,310,0.00087,962737983
379,310,0.00093,977423242
321,310,0.00088,970684565
562,310,0.00092,976204349
278,310,0.00102,958530493
308,310,0.00073,965325610
276,310,0.0009,974522217
447,310,0.00091,974929791
337,310,0.00094,957315048
554,310,0.00092,975208993
273,310,0.00476,1016978220
454,310,0.00082,966692454
400,310,0.00073,965318128
339,310,0.00082,963546916
313,310,0.00085,967685211
537,310,0.00075,965791429
534,310,0.00092,976444719
506,310,0.00088,977202870
338,310,0.00096,961255450
464,310,0.00081,967555994
428,310,0.00082,966634896
740,310,0.00076,965273978
412,310,0.0008,966966546
353,310,0.00071,965422412
556,310,0.0009,976222763
446,310,0.0009,974738651
469,310,0.00091,968386293
429,310,0.00073,964020164
563,310,0.0009,974731921
564,310,0.00091,975008931
467,310,0.00097,968644997
462,310,0.00105,970500978
641,310,0.00092,975418544
594,310,0.0008,962607149
481,310,0.00093,976595664
666,310,0.00073,965321986
615,310,0.00091,974966469
585,310,0.00094,957310527
795,310,0.0009,974701521
621,310,0.0009,974705539
923,310,0.00092,976573977
705,310,0.00127,998255384
742,310,0.00083,962545807
739,310,0.0008,959915616
713,310,0.00091,974251859
704,310,0.00243,1007407489
801,310,0.00082,959971785
903,310,0.00091,960077392
925,310,0.0009,974570794
927,310,0.00083,956970046
921,310,0.00108,962060385
882,310,0.00092,974612169
798,310,0.00092,975394229
943,310,0.0008,965163042
894,310,0.00092,975560136
793,310,0.001,957362931
872,310,0.0009,974438895
936,310,0.00091,957031670
870,310,0.00092,971034111
942,310,0.00091,976342390
919,310,0.00071,965438644
933,310,0.0008,966962094
7,309,0.00356,983393624
75,309,0.00081,974711522
4,309,0.00116,957625071
65,309,0.00141,960650016
3,309,0.00077,972647090
64,309,0.0007,968934934
113,309,0.00116,961529577
362,309,0.00289,982353731
95,309,0.00084,965426950
28,309,0.00109,962755518
23,309,0.00081,974610143
22,309,0.00081,974779907
233,309,0.00089,965160031
14,309,0.00089,966096871
40,309,0.00118,958430518
230,309,0.00081,974660116
98,309,0.00081,974750229
73,309,0.00081,976217745
74,309,0.00082,965678210
70,309,0.00084,965932813
142,309,0.00077,973376169
164,309,0.00109,958165839
99,309,0.00111,962257879
135,309,0.0008,968640910
69,309,0.00119,962686225
245,309,0.00114,957274910
101,309,0.00092,968167492
173,309,0.00088,964997793
163,309,0.00088,965074671
198,309,0.00137,959579284
138,309,0.0008,974854075
120,309,0.00083,975701289
168,309,0.00109,958169761
174,309,0.00082,974866648
249,309,0.00123,961092011
203,309,0.00141,958617916
125,309,0.00082,974259860
157,309,0.00082,974920646
226,309,0.00357,983893131
219,309,0.00082,977543468
259,309,0.00081,974699975
243,309,0.0013,960861266
401,309,0.00081,975363021
253,309,0.00082,976337658
311,309,0.00247,981394288
277,309,0.00082,973980285
365,309,0.00109,962738144
238,309,0.00084,974999947
356,309,0.00089,965098164
297,309,0.00081,965754823
504,309,0.00081,965783937
377,309,0.00114,962929262
386,309,0.00072,978103106
315,309,0.00127,998153958
397,309,0.001,967038954
398,309,0.00123,961101205
387,309,0.00065,968958016
338,309,0.00125,961180111
492,309,0.00082,975900534
414,309,0.0008,975992833
969,309,0.00081,975471910
411,309,0.00131,960764880
392,309,0.00085,975019398
517,309,0.00083,975189896
503,309,0.00076,972589152
630,309,0.00082,976289965
388,309,0.00132,960003492
489,309,0.0008,968417618
601,309,0.00093,964488489
497,309,0.00084,965513641
452,309,0.00086,965337520
525,309,0.00143,959088560
462,309,0.00086,970501031
449,309,0.00139,959973588
605,309,0.00081,974714437
499,309,0.00138,959620300
581,309,0.00115,961293966
711,309,0.00112,956751431
491,309,0.00081,974688500
666,309,0.00083,965395246
615,309,0.00084,974966563
778,309,0.00082,974940841
673,309,0.00082,974914300
645,309,0.00089,966092046
622,309,0.0009,966279273
595,309,0.00092,966349942
955,309,0.0008,968637071
790,309,0.00339,983054337
657,309,0.00081,974758778
819,309,0.00089,965150213
763,309,0.00081,974770494
695,309,0.00081,976128444
722,309,0.00091,965192151
841,309,0.00081,974777729
721,309,0.00112,956756875
732,309,0.00091,965186831
815,309,0.00141,958599228
890,309,0.00076,973192487
987,309,0.00114,962932022
930,309,0.00126,961191121
898,309,0.00084,976810829
772,309,0.00267,1027809952
871,309,0.00081,975358892
881,309,0.00096,966432274
888,309,0.00097,966580214
863,309,0.00108,961729693
905,309,0.00082,965629928
847,309,0.0009,977449411
971,309,0.00123,962638395
192,306,0.00095,974849031
75,306,0.00096,974709560
94,306,0.00098,975272151
47,306,0.00095,974411611
247,306,0.0013,962594439
36,306,0.00094,963866956
64,306,0.00124,970714325
23,306,0.00099,974612529
194,306,0.00093,973727076
81,306,0.00068,956709265
66,306,0.0008,965364651
27,306,0.00096,974503139
89,306,0.00084,966998769
160,306,0.00114,960678169
86,306,0.00096,974694582
29,306,0.00096,974709002
142,306,0.00097,973375814
136,306,0.00104,963278998
90,306,0.00134,972055038
88,306,0.00097,974951061
107,306,0.00088,976280982
172,306,0.00231,988828817
104,306,0.00093,973746569
141,306,0.00128,962635400
156,306,0.00095,974429090
163,306,0.00088,965073744
178,306,0.00135,962583682
120,306,0.00093,975701657
184,306,0.00087,966300794
207,306,0.00114,960059578
393,306,0.00098,959210970
241,306,0.00082,976486429
171,306,0.00094,975583203
373,306,0.00115,969650460
225,306,0.00106,962935682
226,306,0.00098,973226793
155,306,0.00096,974728306
199,306,0.00128,962637507
211,306,0.00093,975740148
239,306,0.00099,974611227
340,306,0.00094,959558223
526,306,0.00197,1005810481
374,306,0.00097,974488065
432,306,0.00086,964404439
263,306,0.00099,972697815
334,306,0.00134,970512039
473,306,0.00089,964808533
307,306,0.00091,968006729
356,306,0.00089,965096823
321,306,0.00141,971296418
441,306,0.00095,968283831
413,306,0.00269,1013195180
317,306,0.00106,962919085
454,306,0.00085,966692282
398,306,0.00123,961101004
416,306,0.00298,992219634
478,306,0.00096,963682712
425,306,0.00087,967240704
338,306,0.00126,961182343
784,306,0.00087,958611978
399,306,0.00085,966640271
659,306,0.00098,975127970
414,306,0.00094,975646784
390,306,0.00096,974705546
455,306,0.00081,977026972
469,306,0.00101,968387828
542,306,0.00089,966136897
558,306,0.00102,968212838
843,306,0.00106,969078785
594,306,0.00129,962607123
581,306,0.0012,961292701
709,306,0.00084,976363500
862,306,0.00096,974794035
615,306,0.00097,974966064
580,306,0.001,968572267
795,306,0.00096,974701041
947,306,0.00093,973634688
604,306,0.00062,982187727
923,306,0.00083,976573804
648,306,0.00285,991921495
938,306,0.00075,977182306
670,306,0.00087,958627796
742,306,0.0013,962545827
852,306,0.00097,973317736
717,306,0.00097,973826896
713,306,0.00096,974251640
707,306,0.00086,966401648
752,306,0.00119,961605833
866,306,0.00087,965798733
761,306,0.00096,974769289
807,306,0.00082,965631913
774,306,0.00098,975007962
767,306,0.0012,961462809
839,306,0.00082,965660290
760,306,0.00089,964735839
788,306,0.00088,964040005
865,306,0.00119,960845166
925,306,0.00096,974570655
873,306,0.00092,959351536
800,306,0.00093,975863088
943,306,0.00086,965163613
894,306,0.00094,975559615
810,306,0.00092,958778690
958,306,0.00069,957425933
874,306,0.00096,968435633
939,306,0.00092,972958224
942,306,0.00084,976341421
990,306,0.00085,967919607
931,306,0.00076,965314734
847,306,0.00078,977449098
10,307,0.00078,967573381
360,307,0.00085,959214520
495,307,0.0012,974705059
1,307,0.00116,975534776
76,307,0.00117,974919458
145,307,0.00121,974658672
36,307,0.00085,963866782
64,307,0.0008,967327974
28,307,0.00063,962755067
33,307,0.00119,974162520
204,307,0.0007,966140632
117,307,0.00114,975800304
32,307,0.00107,999113109
81,307,0.0011,956801840
22,307,0.0012,974782438
66,307,0.00073,965363569
105,307,0.00119,974084284
864,307,0.00116,976586292
86,307,0.00121,974694410
83,307,0.00082,969642967
29,307,0.0012,974707652
46,307,0.00116,975388505
67,307,0.00074,962485569
82,307,0.00088,978041551
103,307,0.00128,972439958
85,307,0.00116,972931312
78,307,0.00115,976526635
69,307,0.00071,962687217
141,307,0.00064,962633870
569,307,0.00071,965968716
322,307,0.00071,965878760
149,307,0.0012,974734057
129,307,0.00111,976916159
352,307,0.00094,960402423
125,307,0.00118,974260250
185,307,0.00073,962816735
266,307,0.00117,974951862
274,307,0.00085,959292503
226,307,0.00117,973094600
797,307,0.0012,974770539
665,307,0.00116,975359647
227,307,0.0012,974838307
284,307,0.00088,970968298
213,307,0.00091,958012091
231,307,0.00117,976212539
438,307,0.00071,965860092
307,307,0.00082,968007237
978,307,0.00071,965965798
574,307,0.0012,974789393
457,307,0.00076,962834026
447,307,0.00117,974929632
333,307,0.00116,976047142
328,307,0.00085,959226043
346,307,0.0012,974683793
396,307,0.00111,956763200
338,307,0.00079,961182244
370,307,0.00118,973997200
486,307,0.00081,965244005
451,307,0.00066,962762810
548,307,0.0012,974781912
663,307,0.00116,975877874
650,307,0.00116,975345235
463,307,0.00088,957748504
600,307,0.00091,957376535
439,307,0.00117,973913032
509,307,0.0007,966188323
679,307,0.00135,972266853
449,307,0.00076,959972791
481,307,0.00114,976593820
538,307,0.00084,970189035
590,307,0.00121,974692776
587,307,0.00121,974654109
737,307,0.00081,965266818
491,307,0.0012,974785124
667,307,0.00083,964980248
597,307,0.0012,974705312
744,307,0.00071,965411441
662,307,0.0012,974730707
746,307,0.0008,967276832
634,307,0.00066,962588447
613,307,0.0012,974750038
596,307,0.0012,974769446
963,307,0.0037,1016473026
947,307,0.00122,973633458
638,307,0.00119,974843290
701,307,0.00116,975892483
832,307,0.00073,966363820
938,307,0.00116,977181627
684,307,0.00121,974663002
803,307,0.00121,974697294
866,307,0.00074,966234135
757,307,0.00115,975857991
922,307,0.00115,975546581
826,307,0.0012,974709672
729,307,0.00083,958423485
934,307,0.0012,974754286
909,307,0.00084,961374792
944,307,0.0012,974607004
861,307,0.00087,968809589
979,307,0.0012,974596937
829,307,0.00073,965357392
868,307,0.00079,968978361
881,307,0.00077,966432679
888,307,0.00074,966579569
836,307,0.0012,974737743
913,307,0.00111,971321413
941,307,0.00077,965351091
877,307,0.0009,958062603
4,311,0.0013,960164682
12,311,0.00077,966974692
47,311,0.00099,974418530
21,311,0.00072,966611037
33,311,0.00101,974162717
32,311,0.00214,999112906
22,311,0.00098,974780796
105,311,0.00101,974084709
61,311,0.00146,957670622
176,311,0.00078,965185024
91,311,0.00042,979766967
53,311,0.00093,973215796
45,311,0.00086,962934031
72,311,0.00094,975430168
29,311,0.00099,974707891
431,311,0.00099,974705078
67,311,0.0009,962486127
82,311,0.00176,1004410334
109,311,0.00101,974180191
103,311,0.00102,972527001
96,311,0.00092,976125284
79,311,0.00131,959442133
165,311,0.00098,974783856
133,311,0.00099,974413984
151,311,0.00154,957023204
156,311,0.00099,974422518
97,311,0.00069,965586477
198,311,0.00131,959579355
179,311,0.00098,974765618
182,311,0.0008,967305590
178,311,0.00083,962584362
252,311,0.00085,962601854
168,311,0.00146,958169225
125,311,0.00102,974260689
215,311,0.00247,1038896246
185,311,0.0009,962816997
266,311,0.00097,974952395
222,311,0.00084,976823998
274,311,0.00128,959292342
226,311,0.00093,973227570
155,311,0.00097,974995952
200,311,0.00113,960746706
472,311,0.00099,974734300
208,311,0.0013,959913153
304,311,0.00098,974880842
213,311,0.00145,958012182
438,311,0.00067,965860556
367,311,0.00075,965242484
403,311,0.00098,974827533
270,311,0.00083,965099627
273,311,0.00069,965585056
339,311,0.00352,997591618
345,311,0.00075,965244286
327,311,0.00098,974601279
346,311,0.00099,974683898
396,311,0.00144,956764476
573,311,0.00092,961985985
409,311,0.00056,969594954
444,311,0.00086,962937219
375,311,0.00091,976301054
412,311,0.00077,966967131
486,311,0.00074,965410988
433,311,0.00085,965072101
556,311,0.0009,976223528
390,311,0.00099,974705935
586,311,0.00043,979781703
404,311,0.00068,969324401
516,311,0.00128,960328279
476,311,0.00144,958174786
601,311,0.00102,973603486
663,311,0.00091,975878148
463,311,0.00151,957748546
600,311,0.00145,957377642
571,311,0.0014,958107420
488,311,0.00094,975421777
449,311,0.00126,959973440
507,311,0.0009,976208304
528,311,0.00092,975948611
491,311,0.00098,974786436
597,311,0.00099,974705828
577,311,0.00092,975998662
634,311,0.00082,962588654
638,311,0.00098,974843481
685,311,0.0008,967053643
648,311,0.00094,972777794
656,311,0.00229,996452104
670,311,0.00134,958627217
759,311,0.00092,976047952
717,311,0.00106,973825355
754,311,0.00085,962601593
803,311,0.00099,974697294
756,311,0.0009,976246229
720,311,0.00099,961552827
922,311,0.00094,975548557
745,311,0.00076,965320131
738,311,0.00102,974066243
760,311,0.00086,964735782
861,311,0.00056,968809885
821,311,0.00099,974710220
808,311,0.00067,966005479
869,311,0.00122,971670034
829,311,0.00077,965357514
782,311,0.00128,959266478
884,311,0.00067,966209726
913,311,0.00102,971321609
941,311,0.00077,965351887
877,311,0.00143,958059429
931,311,0.00076,965314515
71,312,0.00101,976507379
192,312,0.00093,974874045
7,312,0.00102,976312331
150,312,0.0009,966254442
25,312,0.00094,974598276
3,312,0.00075,973603506
57,312,0.00096,974731584
21,312,0.00091,966609974
110,312,0.00086,965284432
262,312,0.00088,965708586
37,312,0.00099,960870232
9,312,0.00094,975223027
24,312,0.00265,1000869491
20,312,0.00063,971448601
19,312,0.00173,978197100
124,312,0.00103,958868886
310,312,0.00085,965276326
51,312,0.00101,976213085
52,312,0.00105,958827754
73,312,0.00102,976247275
87,312,0.00365,1020469429
83,312,0.00255,989437481
80,312,0.00101,976685592
164,312,0.00109,958167438
99,312,0.00078,962256043
146,312,0.00064,972186697
285,312,0.00163,979433138
134,312,0.0009,966319237
122,312,0.00073,962670277
250,312,0.00101,957029173
170,312,0.00176,978399994
348,312,0.00088,965019032
151,312,0.00105,957235555
144,312,0.00098,976775760
402,312,0.00098,960521829
283,312,0.00088,965007410
162,312,0.003,1000933033
246,312,0.00088,965703590
254,312,0.00098,975800879
157,312,0.00093,974920181
237,312,0.00074,962647917
222,312,0.00098,976822123
225,312,0.00287,994703624
354,312,0.00094,974611673
199,312,0.00074,962636478
223,312,0.00171,980150787
371,312,0.001,960255197
382,312,0.00085,963866629
330,312,0.00102,976303847
224,312,0.00109,958545447
380,312,0.0007,968917697
263,312,0.00251,1035674098
267,312,0.00094,974814771
608,312,0.00086,965342478
297,312,0.0009,965861579
303,312,0.00101,976548746
336,312,0.00096,975624606
351,312,0.00096,974679231
635,312,0.00102,976900837
395,312,0.00298,992229405
276,312,0.00094,974521072
527,312,0.00093,967224340
521,312,0.00073,972990070
454,312,0.00091,966692943
384,312,0.00073,962566985
480,312,0.00094,974642862
426,312,0.00083,973809728
534,312,0.00101,976441237
492,312,0.00102,975900239
366,312,0.00096,974698248
603,312,0.00117,997416987
443,312,0.00094,975522437
589,312,0.00075,968450328
461,312,0.00099,959477541
564,312,0.00093,975010387
482,312,0.00092,959867041
488,312,0.00094,975421496
639,312,0.00104,977034377
641,312,0.00094,975417541
789,312,0.00093,964673779
628,312,0.001,959715641
545,312,0.001,977250336
587,312,0.00094,974653284
582,312,0.00068,971854099
669,312,0.00091,966615357
643,312,0.0017,978242510
539,312,0.00098,959216775
580,312,0.00072,968573880
660,312,0.00093,967775153
765,312,0.00086,965306514
677,312,0.00084,963432268
915,312,0.00094,967126744
736,312,0.00092,965219187
681,312,0.00169,978133334
783,312,0.00093,974916428
707,312,0.00093,966403719
995,312,0.00093,966017843
814,312,0.00088,965723569
825,312,0.00102,958925954
802,312,0.00102,976646512
950,312,0.00088,974054959
839,312,0.00087,965833289
815,312,0.00107,958600766
985,312,0.00094,975102314
974,312,0.00087,965508416
887,312,0.0009,974161707
992,312,0.00102,976238132
894,312,0.00096,975560767
919,312,0.00087,965441074
850,312,0.0009,974174544
886,312,0.001,960305859
71,313,0.00106,976503173
192,313,0.001,974874587
7,313,0.00104,976311963
150,313,0.0008,966253572
25,313,0.00101,974597834
21,313,0.00075,966609564
110,313,0.00073,965284317
49,313,0.00068,963877108
9,313,0.00248,997677434
204,313,0.00079,966141433
51,313,0.00104,976213029
158,313,0.00151,978104050
53,313,0.00083,973217964
38,313,0.00075,959989434
80,313,0.00106,976685248
90,313,0.00073,972058881
131,313,0.00065,965088966
67,313,0.0008,962487950
56,313,0.00139,994192774
88,313,0.001,975057326
114,313,0.00145,977366485
285,313,0.00101,975194625
319,313,0.00104,976215080
245,313,0.00148,1002299974
326,313,0.00103,974774486
118,313,0.00079,959217107
186,313,0.00089,968906971
170,313,0.00159,978399802
133,313,0.00101,974415296
151,313,0.00082,957023590
144,313,0.00107,976776114
148,313,0.00804,1029807704
249,313,0.00082,961092225
221,313,0.001,974879202
222,313,0.00108,976822150
584,313,0.0008,959911505
382,313,0.00068,963866667
228,313,0.00069,962790609
320,313,0.00098,969644675
260,313,0.00083,967756288
374,313,0.00101,974487415
401,313,0.00098,975363621
263,313,0.00076,972702583
267,313,0.00103,974816036
312,313,0.00099,971108741
336,313,0.00122,982120933
635,313,0.00109,976900902
395,313,0.00107,976763402
377,313,0.00063,962928932
447,313,0.001,974930453
422,313,0.00072,965673029
316,313,0.001,975162285
337,313,0.00075,957289326
521,313,0.00083,972989963
454,313,0.00075,966692888
437,313,0.00597,1024170700
828,313,0.00081,965931207
534,313,0.00105,976441146
506,313,0.00103,975562663
492,313,0.00102,975899493
366,313,0.00101,974698144
443,313,0.001,975522333
549,313,0.001,975137849
642,313,0.00072,965710912
515,313,0.00089,968350545
589,313,0.00091,968450060
777,313,0.00065,963282691
461,313,0.00074,959477586
563,313,0.00099,975394540
564,313,0.001,975010010
545,313,0.00114,977250231
593,313,0.00073,965334980
669,313,0.00075,966615110
580,313,0.00095,968573891
583,313,0.00082,962154811
764,313,0.00129,982533113
682,313,0.00255,998242935
809,313,0.00155,978571281
748,313,0.00069,960073749
637,313,0.00102,974834893
786,313,0.00542,1021936728
915,313,0.0008,967126473
700,313,0.00098,968518678
681,313,0.00149,978133257
965,313,0.00101,975192425
929,313,0.00101,975583756
824,313,0.00571,1027959648
825,313,0.00083,958926532
785,313,0.00085,973530341
757,313,0.00102,975859989
802,313,0.00104,976646706
787,313,0.00081,962455241
950,313,0.00091,974054606
908,313,0.00082,957371199
970,313,0.00073,965330297
896,313,0.001,975124913
940,313,0.00413,1031632725
988,313,0.001,974938447
911,313,0.00089,968056886
871,313,0.00098,975370238
853,313,0.00073,965336500
912,313,0.00068,963977421
992,313,0.00104,976237876
956,313,0.00082,966081163
860,313,0.0007,963491020
794,313,0.00087,968303489
937,313,0.00101,974684660
945,313,0.00058,972243140
928,313,0.00069,956705508
886,313,0.00069,960305659
899,313,0.00075,959399659
8,316,0.00108,965305007
6,316,0.0009,971138260
5,316,0.00693,1037897133
385,316,0.00121,957459205
150,316,0.00109,966254410
25,316,0.00077,974597745
152,316,0.00075,973273185
262,316,0.00114,965708315
49,316,0.00104,963877227
9,316,0.00072,975222950
123,316,0.00073,962367601
34,316,0.00111,966377379
55,316,0.00108,966645600
19,316,0.00115,978198493
43,316,0.00112,957736988
124,316,0.00097,958868740
61,316,0.00114,957673065
35,316,0.00072,975133228
256,316,0.00071,974855289
90,316,0.00097,972055820
42,316,0.00077,973991190
146,316,0.00079,972186531
250,316,0.00112,957029664
209,316,0.0011,967244767
170,316,0.0012,978399548
179,316,0.00074,974765516
218,316,0.00077,962682585
246,316,0.00114,965703546
147,316,0.00106,966539152
254,316,0.00079,975800978
223,316,0.00084,976230789
281,316,0.00072,975100421
271,316,0.00077,974592038
598,316,0.00101,977853080
382,316,0.00104,963866540
240,316,0.00685,1037585444
243,316,0.00073,960859023
330,316,0.00086,976303627
380,316,0.00096,968914817
258,316,0.00074,974673937
379,316,0.00093,977424448
286,316,0.00304,1013918896
608,316,0.00108,965342235
369,316,0.001,971064355
297,316,0.00112,965861595
303,316,0.00087,976548622
336,316,0.00061,982119493
261,316,0.00114,965766010
351,316,0.00074,974679061
460,316,0.00095,959640534
276,316,0.00077,974520592
527,316,0.0011,967224576
521,316,0.00075,972990027
318,316,0.00083,975989270
355,316,0.00076,962061342
383,316,0.00077,962239268
464,316,0.00107,967556221
366,316,0.00075,974697748
414,316,0.00083,975993004
740,316,0.0011,965274083
487,316,0.00096,963421009
630,316,0.00366,1020427045
436,316,0.00077,974606789
642,316,0.00114,965710301
485,316,0.00109,965258102
524,316,0.00105,958278055
448,316,0.00754,1038608655
600,316,0.00118,957375947
563,316,0.00074,974731677
564,316,0.00072,975010786
467,316,0.00103,968644821
641,316,0.00075,975417815
789,316,0.00108,964674591
628,316,0.001,959715622
669,316,0.00107,966615209
893,316,0.00106,964461583
565,316,0.00084,976672237
643,316,0.00119,978242402
539,316,0.00091,959214961
585,316,0.00122,957310993
653,316,0.00077,974403122
676,316,0.00103,965016751
623,316,0.00074,974700903
972,316,0.00077,974614372
809,316,0.00129,978571371
637,316,0.00074,974835134
677,316,0.00098,963432442
736,316,0.00107,965219114
700,316,0.00098,968518937
681,316,0.00108,978134159
640,316,0.00148,1001195610
727,316,0.00129,978833212
707,316,0.00112,966403553
743,316,0.00113,965503615
995,316,0.00112,966017723
825,316,0.00096,958925037
801,316,0.00088,959971601
906,316,0.00108,965312476
950,316,0.00077,974054854
768,316,0.00287,1024857843
970,316,0.00108,965330530
773,316,0.00074,975477083
911,316,0.00112,968056659
974,316,0.00113,965507542
962,316,0.00108,966145083
793,316,0.00118,957363476
993,316,0.00086,969480597
956,316,0.00111,966081238
860,316,0.00098,963491138
945,316,0.00079,972243502
867,316,0.00086,976338738
41,314,0.00917,1043004526
10,314,0.00077,968955651
5,314,0.00224,1039231288
11,314,0.00089,965362382
47,314,0.00093,974418676
201,314,0.0009,975610885
36,314,0.00104,963867058
64,314,0.00071,970714324
113,314,0.00116,961528883
95,314,0.00087,965426708
193,314,0.00084,967511786
93,314,0.00093,965854935
59,314,0.0009,966017154
66,314,0.00089,965364677
43,314,0.00112,957736737
48,314,0.00113,957715671
310,314,0.00089,965278495
126,314,0.00091,976227964
51,314,0.0009,976217634
73,314,0.0009,976219452
160,314,0.00119,960675580
87,314,0.00366,1020446966
86,314,0.0009,974694619
128,314,0.00074,971327439
142,314,0.00079,973375175
38,314,0.00113,959988697
136,314,0.00108,963274831
90,314,0.00067,972054077
79,314,0.00112,959440723
107,314,0.00093,976281361
118,314,0.0011,959217068
104,314,0.00093,973748427
141,314,0.00104,962635331
163,314,0.00097,965073584
198,314,0.00112,959579338
178,314,0.00108,962585157
154,314,0.00089,966120410
149,314,0.0009,974732804
434,314,0.00077,970601804
393,314,0.0011,959210970
147,314,0.00087,966537317
195,314,0.00089,974933188
217,314,0.00096,999284701
155,314,0.0009,974728097
199,314,0.00104,962637469
219,314,0.0009,974677101
189,314,0.00104,962608463
228,314,0.00103,962643509
293,314,0.00127,957207169
526,314,0.00197,1005810678
578,314,0.0009,975341831
311,314,0.00092,974596866
277,314,0.00091,973981225
438,314,0.00093,965860808
435,314,0.00091,975864355
403,314,0.0009,974829060
473,314,0.00098,964808298
356,314,0.00101,965097113
417,314,0.00089,974887371
324,314,0.00089,966158038
457,314,0.00104,962833607
397,314,0.0009,967039637
398,314,0.00115,960842352
478,314,0.00106,963682854
483,314,0.00091,980652415
313,314,0.00082,967684894
828,314,0.00091,965756701
425,314,0.00087,967240855
534,314,0.0009,974708598
357,314,0.00098,964980042
784,314,0.00107,958612294
969,314,0.00148,994978654
520,314,0.0009,974821011
375,314,0.00093,976300620
424,314,0.00089,974862652
556,314,0.0009,976222834
489,314,0.00086,968416638
390,314,0.0009,974705616
644,314,0.00089,965319317
484,314,0.0009,974761401
612,314,0.00097,964453349
558,314,0.00082,968213160
812,314,0.00089,974868687
611,314,0.00111,958494630
581,314,0.00115,961293646
709,314,0.00091,976363636
553,314,0.00093,976291281
544,314,0.00103,962642788
653,314,0.00093,974408872
795,314,0.0009,974702402
822,314,0.00095,974087616
614,314,0.00089,965345298
621,314,0.0009,974704185
923,314,0.0009,976579237
848,314,0.00109,958172848
633,314,0.00054,979431769
670,314,0.00107,958625975
684,314,0.0009,974662673
657,314,0.0009,974759302
726,314,0.00087,965452917
727,314,0.00108,978834841
718,314,0.00106,962373382
859,314,0.00107,963619743
766,314,0.00093,976247822
774,314,0.00089,975007808
949,314,0.0011,959226721
917,314,0.0009,974793585
898,314,0.0009,976639174
871,314,0.0009,975378048
830,314,0.00109,958160638
997,314,0.0008,969065961
8,315,0.00089,965305919
6,315,0.00109,971117709
33,315,0.0011,974162684
93,315,0.00083,965854111
81,315,0.00132,956801812
124,315,0.0009,958868134
106,315,0.00109,974227546
61,315,0.00105,957670645
176,315,0.0009,965184604
98,315,0.00103,974750710
83,315,0.0009,969642888
